Disease,dataset,n_genes_total,n_genes_with_pubmed,coverage_pubmed,median_pubmed,mean_pubmed,p90_pubmed,gini_pubmed,median_rank,frac_in_top500,frac_in_top2000,frac_in_top10000,top_genes
Frontotemporal dementia and/or amyotrophic lateral sclerosis 7,knowledge_filtered,1,1,1.0,139.0,139.0,139.0,0.0,3350.0,0.0,0.0,1.0,CHMP2B(139)
Myotonia congenita,knowledge_filtered,1,1,1.0,139.0,139.0,139.0,0.0,3340.0,0.0,0.0,1.0,CLCN1(139)
Sandhoff disease,knowledge_filtered,1,1,1.0,138.0,138.0,138.0,0.0,3390.0,0.0,0.0,1.0,HEXB(138)
Leri-Weill dyschondrosteosis,knowledge_filtered,1,1,1.0,138.0,138.0,138.0,0.0,3384.0,0.0,0.0,1.0,SHOX(138)
Turner syndrome,knowledge_filtered,1,1,1.0,138.0,138.0,138.0,0.0,3384.0,0.0,0.0,1.0,SHOX(138)
Aromatic L-amino acid decarboxylase deficiency,knowledge_filtered,1,1,1.0,138.0,138.0,138.0,0.0,3381.0,0.0,0.0,1.0,DDC(138)
Very long chain acyl-CoA dehydrogenase deficiency,knowledge_filtered,1,1,1.0,138.0,138.0,138.0,0.0,3385.0,0.0,0.0,1.0,ACADVL(138)
Cerebral cavernous malformation,knowledge_filtered,3,3,1.0,137.0,122.66666666666667,142.6,0.10326086956521745,3402.0,0.0,0.0,1.0,KRIT1(144); PDCD10(137); CCM2(87)
White-Sutton syndrome,knowledge_filtered,1,1,1.0,137.0,137.0,137.0,0.0,3426.0,0.0,0.0,1.0,POGZ(137)
ankyrin-B-related cardiac arrhythmia,knowledge_filtered,1,1,1.0,137.0,137.0,137.0,0.0,3416.0,0.0,0.0,1.0,ANK2(137)
Baller-Gerold syndrome,knowledge_filtered,1,1,1.0,137.0,137.0,137.0,0.0,3394.0,0.0,0.0,1.0,RECQL4(137)
Rapadilino syndrome,knowledge_filtered,1,1,1.0,137.0,137.0,137.0,0.0,3394.0,0.0,0.0,1.0,RECQL4(137)
Rothmund-Thomson syndrome,knowledge_filtered,1,1,1.0,137.0,137.0,137.0,0.0,3394.0,0.0,0.0,1.0,RECQL4(137)
Familial atrial fibrillation,knowledge_filtered,21,21,1.0,135.0,230.65714285714284,666.2,0.5232114101679319,3479.0,0.17142857142857143,0.2857142857142857,0.8285714285714286,LMNA(1073); SCN5A(730); SCN5A(730); KCNH2(685); KCNQ1(638)
Phelan-McDermid syndrome,knowledge_filtered,2,2,1.0,135.0,135.0,160.6,0.11851851851851847,3692.0,0.0,0.0,1.0,SHANK3(167); ABCB7(103)
Hypokalemic periodic paralysis,knowledge_filtered,2,2,1.0,135.0,135.0,158.2,0.1074074074074074,3658.5,0.0,0.0,1.0,SCN4A(164); CACNA1S(106)
Prolidase deficiency,knowledge_filtered,1,1,1.0,135.0,135.0,135.0,0.0,3486.0,0.0,0.0,1.0,PEPD(135)
Neuronal ceroid lipofuscinosis 3,knowledge_filtered,1,1,1.0,135.0,135.0,135.0,0.0,3470.0,0.0,0.0,1.0,CLN3(135)
Craniosynostosis,knowledge_filtered,26,26,1.0,134.5,250.03846153846155,666.5,0.5129565865606475,3475.0,0.23076923076923078,0.38461538461538464,0.8846153846153846,FGFR1(758); TWIST1(748); FGFR2(711); TGFBR2(622); TGFBR1(617)
Congenital generalized lipodystrophy,knowledge_filtered,6,6,1.0,134.0,328.6,1219.0,0.5872793670115641,3497.0,0.2,0.2,1.0,CAV1(1219); CAV1(1219); CAVIN1(161); CAVIN1(161); BSCL2(134)
Hereditary spherocytosis,knowledge_filtered,5,5,1.0,134.0,158.2,258.20000000000005,0.29785082174462707,3491.0,0.0,0.2,1.0,SLC4A1(321); SPTA1(164); SPTB(134); ANK1(127); EPB42(45)
2-hydroxyglutaric aciduria,knowledge_filtered,4,4,1.0,134.0,204.0,415.90000000000003,0.47120098039215685,4626.5,0.0,0.25,0.75,IDH2(508); SLC25A1(201); L2HGDH(67); D2HGDH(40)
Autosomal dominant distal hereditary motor neuronopathy 5,knowledge_filtered,3,3,1.0,134.0,121.66666666666667,174.0,0.25022831050228306,3497.0,0.0,0.0,1.0,GARS1(184); BSCL2(134); REEP1(47)
Hereditary spastic paraplegia 17,knowledge_filtered,1,1,1.0,134.0,134.0,134.0,0.0,3497.0,0.0,0.0,1.0,BSCL2(134)
alpha-methylacyl-CoA racemase deficiency,knowledge_filtered,1,1,1.0,134.0,134.0,134.0,0.0,3499.0,0.0,0.0,1.0,AMACR(134)
Congenital merosin-deficient muscular dystrophy 1A,knowledge_filtered,1,1,1.0,134.0,134.0,134.0,0.0,3489.0,0.0,0.0,1.0,LAMA2(134)
3-methylcrotonyl-CoA carboxylase deficiency,knowledge_filtered,2,2,1.0,133.5,133.5,134.7,0.00561797752808979,3527.0,0.0,0.0,1.0,MCCC1(135); MCCC2(132)
Autism spectrum disorder,knowledge_filtered,40,40,1.0,133.0,223.9,409.20000000000005,0.5785562751228227,3550.5,0.05,0.2,0.925,PTEN(2819); MECP2(736); EIF4E(504); UBE3A(420); GRIN2B(408)
Mucolipidosis type IV,knowledge_filtered,1,1,1.0,133.0,133.0,133.0,0.0,3526.0,0.0,0.0,1.0,MCOLN1(133)
Feingold syndrome,knowledge_filtered,3,3,1.0,132.0,225.66666666666666,435.20000000000005,0.46971935007385524,3559.0,0.0,0.3333333333333333,0.6666666666666666,MYCN(511); MIR17HG(132); AADAC(34)
Angelman syndrome,knowledge_filtered,3,3,1.0,132.0,199.33333333333334,362.40000000000003,0.41694537346711263,3574.0,0.0,0.3333333333333333,1.0,UBE3A(420); OCA2(132); AANAT(46)
Craniofrontonasal syndrome,knowledge_filtered,1,1,1.0,132.0,132.0,132.0,0.0,3556.0,0.0,0.0,1.0,EFNB1(132)
Hereditary spastic paraplegia 3A,knowledge_filtered,1,1,1.0,132.0,132.0,132.0,0.0,3549.0,0.0,0.0,1.0,ATL1(132)
Trimethylaminuria,knowledge_filtered,1,1,1.0,132.0,132.0,132.0,0.0,3570.0,0.0,0.0,1.0,FMO3(132)
Lipoid proteinosis,knowledge_filtered,1,1,1.0,132.0,132.0,132.0,0.0,3552.0,0.0,0.0,1.0,ECM1(132)
Central precocious puberty,knowledge_filtered,3,3,1.0,131.0,172.66666666666666,275.8,0.3050193050193051,3596.0,0.0,0.3333333333333333,1.0,KISS1(312); KISS1R(131); MKRN3(75)
Sitosterolemia,knowledge_filtered,2,2,1.0,131.0,131.0,135.0,0.01908396946564883,3600.5,0.0,0.0,1.0,ABCG8(136); ABCG5(126)
Benign recurrent intrahepatic cholestasis,knowledge_filtered,2,2,1.0,131.0,131.0,163.8,0.1564885496183206,3982.5,0.0,0.0,1.0,ABCB11(172); ATP8B1(90)
Ornithine carbamoyltransferase deficiency,knowledge_filtered,1,1,1.0,131.0,131.0,131.0,0.0,3605.0,0.0,0.0,1.0,OTC(131)
Troyer syndrome,knowledge_filtered,1,1,1.0,131.0,131.0,131.0,0.0,3591.0,0.0,0.0,1.0,SPART(131)
Lennox-Gastaut syndrome,knowledge_filtered,8,8,1.0,130.5,164.375,268.09999999999997,0.2953422053231939,3630.0,0.0,0.25,1.0,SCN1A(399); DNM1(212); STXBP1(171); GABRB3(141); FOXG1(120)
Propionic acidemia,knowledge_filtered,2,2,1.0,130.0,130.0,135.6,0.026923076923076827,3645.5,0.0,0.0,1.0,PCCA(137); PCCB(123)
Wiedemann-Rautenstrauch syndrome,knowledge_filtered,1,1,1.0,130.0,130.0,130.0,0.0,3631.0,0.0,0.0,1.0,POLR3A(130)
Polymicrogyria,knowledge_filtered,2,2,1.0,129.5,129.5,147.5,0.08687258687258681,3762.5,0.0,0.0,1.0,TUBB2B(152); ADGRG1(107)
Purine nucleoside phosphorylase deficiency,knowledge_filtered,1,1,1.0,129.0,129.0,129.0,0.0,3655.0,0.0,0.0,1.0,PNP(129)
"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection, and neoplasia",knowledge_filtered,1,1,1.0,129.0,129.0,129.0,0.0,3649.0,0.0,0.0,1.0,MAGT1(129)
Cerebrotendinous xanthomatosis,knowledge_filtered,1,1,1.0,128.0,128.0,128.0,0.0,3678.0,0.0,0.0,1.0,CYP27A1(128)
Carnitine palmitoyltransferase II deficiency,knowledge_filtered,1,1,1.0,128.0,128.0,128.0,0.0,3704.0,0.0,0.0,1.0,CPT2(128)
Van der Woude syndrome,knowledge_filtered,2,2,1.0,127.0,127.0,185.4,0.28740157480314954,5315.5,0.0,0.0,1.0,IRF6(200); GRHL3(54)
Adenine phosphoribosyltransferase deficiency,knowledge_filtered,1,1,1.0,127.0,127.0,127.0,0.0,3738.0,0.0,0.0,1.0,APRT(127)
Congenital fibrosis of the extraocular muscles,knowledge_filtered,4,4,1.0,126.5,166.5,307.40000000000003,0.39639639639639634,3895.0,0.0,0.25,0.75,TUBB3(374); TUBB2B(152); KIF21A(101); PHOX2A(39)
Charcot-Marie-Tooth disease,knowledge_filtered,87,85,0.9770114942528736,125.0,189.71942446043167,363.0,0.47182688417541724,3785.0,0.050359712230215826,0.302158273381295,0.9280575539568345,LMNA(1073); LMNA(1073); DNMT1(877); VCP(836); VCP(836)
Mullerian aplasia and hyperandrogenism,knowledge_filtered,1,1,1.0,125.0,125.0,125.0,0.0,3780.0,0.0,0.0,1.0,WNT4(125)
Hypophosphatemia,knowledge_filtered,6,6,1.0,124.0,213.83333333333334,466.0,0.4877890361132762,3860.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,FGF23(654); ENPP1(278); PHEX(133); CLCN5(115); DMP1(74)
Charlevoix-Saguenay spastic ataxia,knowledge_filtered,1,1,1.0,124.0,124.0,124.0,0.0,3838.0,0.0,0.0,1.0,SACS(124)
Schizophrenia,knowledge_filtered,17,16,0.9411764705882353,123.0,562.3125,1699.0,0.7143006002000667,3964.5,0.25,0.3125,0.875,AKT1(3744); COMT(2073); DRD2(1325); YWHAE(600); C4A(245)
Trichothiodystrophy,knowledge_filtered,10,10,1.0,123.0,195.5,298.09999999999974,0.5335549872122762,4002.0,0.1,0.3,0.8,ERCC2(920); ERCC3(229); MARS1(219); AARS1(147); TARS1(146)
pyridoxine-dependent epilepsy,knowledge_filtered,1,1,1.0,123.0,123.0,123.0,0.0,3869.0,0.0,0.0,1.0,ALDH7A1(123)
Autosomal dominant intellectual developmental disorder 35,knowledge_filtered,1,1,1.0,123.0,123.0,123.0,0.0,3848.0,0.0,0.0,1.0,PPP2R5D(123)
Fuchs' endothelial dystrophy,knowledge_filtered,8,8,1.0,122.0,186.875,413.8999999999999,0.5362040133779264,4387.0,0.125,0.25,0.75,ZEB1(654); TCF4(311); LAMC1(196); ATP1B1(163); SLC4A11(81)
Mevalonic aciduria,knowledge_filtered,3,3,1.0,122.0,163.0,267.6,0.32856169052488066,3901.0,0.0,0.3333333333333333,1.0,SAA1(304); MVK(122); SAA2(63)
Orofaciodigital syndrome,knowledge_filtered,1,1,1.0,122.0,122.0,122.0,0.0,3904.0,0.0,0.0,1.0,OFD1(122)
Syndromic X-linked intellectual disability Siderius type,knowledge_filtered,1,1,1.0,122.0,122.0,122.0,0.0,3920.0,0.0,0.0,1.0,PHF8(122)
Renpenning syndrome,knowledge_filtered,1,1,1.0,122.0,122.0,122.0,0.0,3888.0,0.0,0.0,1.0,PQBP1(122)
Myopathy,knowledge_filtered,14,14,1.0,121.5,161.21428571428572,383.70000000000005,0.4879739224001519,3970.0,0.0,0.2857142857142857,0.7857142857142857,TTN(467); CRYAB(399); BAG3(348); FLNC(245); DES(205)
Fibrochondrogenesis,knowledge_filtered,2,2,1.0,121.5,121.5,149.9,0.14609053497942392,4266.0,0.0,0.0,1.0,COL11A1(157); COL11A2(86)
Miyoshi muscular dystrophy,knowledge_filtered,2,2,1.0,120.5,120.5,162.5,0.21784232365145217,4818.0,0.0,0.0,1.0,DYSF(173); ANO5(68)
Episodic kinesigenic dyskinesia 1,knowledge_filtered,6,6,1.0,120.0,236.66666666666666,503.0,0.4654929577464788,4138.0,0.16666666666666666,0.3333333333333333,1.0,SLC2A1(790); CHRNA4(216); PRRT2(145); KCNA1(95); DEPDC5(94)
Farber lipogranulomatosis,knowledge_filtered,1,1,1.0,120.0,120.0,120.0,0.0,3971.0,0.0,0.0,1.0,ASAH1(120)
Spinal muscular atrophy with progressive myoclonic epilepsy,knowledge_filtered,1,1,1.0,120.0,120.0,120.0,0.0,3971.0,0.0,0.0,1.0,ASAH1(120)
Cardiomyopathy,knowledge_filtered,108,104,0.9629629629629629,119.5,241.98076923076923,410.90000000000003,0.5734492202544337,3997.5,0.07692307692307693,0.3557692307692308,0.9038461538461539,KRAS(3044); BRAF(2743); LMNA(1073); PSEN1(878); SCN5A(730)
Autosomal dominant cerebellar ataxia,knowledge_filtered,42,41,0.9761904761904762,119.0,154.1219512195122,331.0,0.4331651735571003,4003.0,0.024390243902439025,0.21951219512195122,0.8292682926829268,STUB1(671); TBP(424); EEF2(389); MME(371); ATXN3(331)
Dilated cardiomyopathy,knowledge_filtered,29,29,1.0,119.0,215.55172413793105,451.8,0.5384186805973113,4007.0,0.06896551724137931,0.3793103448275862,0.7931034482758621,LMNA(1073); SCN5A(730); TTN(467); TNNT2(448); TNNI3(389)
Holoprosencephaly,knowledge_filtered,16,15,0.9375,118.0,207.28571428571428,601.0,0.4885081990526512,4031.0,0.14285714285714285,0.38095238095238093,0.9047619047619048,FGFR1(758); SHH(601); SHH(601); PTCH1(323); PTCH1(323)
Exudative vitreoretinopathy,knowledge_filtered,7,7,1.0,118.0,617.4285714285714,1536.600000000001,0.7052951675811462,4024.0,0.14285714285714285,0.42857142857142855,0.8571428571428571,CTNNB1(3354); LRP5(325); KIF11(309); NDP(118); FZD4(117)
Congenital contractural arachnodactyly,knowledge_filtered,1,1,1.0,118.0,118.0,118.0,0.0,4028.0,0.0,0.0,1.0,FBN2(118)
Norrie disease,knowledge_filtered,1,1,1.0,118.0,118.0,118.0,0.0,4024.0,0.0,0.0,1.0,NDP(118)
Dyskeratosis congenita,knowledge_filtered,15,15,1.0,117.0,325.3636363636364,592.8000000000008,0.6360588280118875,4084.0,0.13636363636363635,0.2727272727272727,0.9545454545454546,TERT(2103); TERT(2103); TYMS(626); DKC1(294); DKC1(294)
Primary autosomal recessive microcephaly,knowledge_filtered,8,7,0.875,117.0,117.42857142857143,152.0,0.12130691692735494,4097.0,0.0,0.0,1.0,MCPH1(152); ASPM(152); CDK5RAP2(120); KNL1(117); WDR62(107)
Spinocerebellar ataxia with axonal neuropathy 2,knowledge_filtered,5,5,1.0,117.0,344.8,860.0000000000001,0.617169373549884,4059.0,0.2,0.2,0.8,XRCC1(1340); SETX(140); PNKP(117); APTX(94); PIK3R5(33)
Galactosemia,knowledge_filtered,3,3,1.0,117.0,105.33333333333333,128.2,0.13291139240506325,4071.0,0.0,0.0,1.0,GALT(131); GALK1(117); GALE(68)
"microcephaly, seizures, and developmental delay",knowledge_filtered,1,1,1.0,117.0,117.0,117.0,0.0,4059.0,0.0,0.0,1.0,PNKP(117)
Robinow syndrome,knowledge_filtered,8,8,1.0,116.5,153.75,267.59999999999997,0.41117886178861784,4490.5,0.0,0.125,0.875,WNT5A(479); ROR2(177); DVL1(173); DVL3(152); GPC4(81)
Gitelman syndrome,knowledge_filtered,2,2,1.0,116.5,116.5,156.9,0.21673819742489275,4951.5,0.0,0.0,1.0,SLC12A3(167); CLCNKB(66)
Mucopolysaccharidosis II,knowledge_filtered,1,1,1.0,116.0,116.0,116.0,0.0,4111.0,0.0,0.0,1.0,IDS(116)
Glutaric acidemia I,knowledge_filtered,1,1,1.0,116.0,116.0,116.0,0.0,4137.0,0.0,0.0,1.0,GCDH(116)
Mitochondrial DNA depletion syndrome 5,knowledge_filtered,1,1,1.0,116.0,116.0,116.0,0.0,4127.0,0.0,0.0,1.0,SUCLA2(116)
Hypotrichosis 2,knowledge_filtered,2,2,1.0,115.0,115.0,116.6,0.008695652173912993,4156.0,0.0,0.0,1.0,CDSN(117); APCS(113)
Choroideremia,knowledge_filtered,1,1,1.0,115.0,115.0,115.0,0.0,4157.0,0.0,0.0,1.0,CHM(115)
Boucher-Neuhauser syndrome,knowledge_filtered,1,1,1.0,115.0,115.0,115.0,0.0,4177.0,0.0,0.0,1.0,PNPLA6(115)
dentatorubral-pallidoluysian atrophy,knowledge_filtered,1,1,1.0,114.0,114.0,114.0,0.0,4218.0,0.0,0.0,1.0,ATN1(114)
"Craniofacial dysmorphism, skeletal anomalies, and mental retardation syndrome",knowledge_filtered,1,1,1.0,114.0,114.0,114.0,0.0,4204.0,0.0,0.0,1.0,TMCO1(114)
Hypomyelinating leukodystrophy 7,knowledge_filtered,2,2,1.0,113.5,113.5,126.7,0.07268722466960353,4318.0,0.0,0.0,1.0,POLR3A(130); POLR3B(97)
Leukocyte chemotactic factor 2 Amyloidosis,knowledge_filtered,3,3,1.0,113.0,1797.6666666666667,4201.8,0.6388528339205143,4256.0,0.3333333333333333,0.3333333333333333,1.0,APOE(5224); APCS(113); LECT2(56)
Glycogen storage disease VI,knowledge_filtered,1,1,1.0,113.0,113.0,113.0,0.0,4243.0,0.0,0.0,1.0,PYGL(113)
Cerebral creatine deficiency syndrome 1,knowledge_filtered,1,1,1.0,113.0,113.0,113.0,0.0,4264.0,0.0,0.0,1.0,SLC6A8(113)
Congenital disorder of glycosylation Ia,knowledge_filtered,1,1,1.0,113.0,113.0,113.0,0.0,4236.0,0.0,0.0,1.0,PMM2(113)
tarsal-carpal coalition syndrome,knowledge_filtered,1,1,1.0,113.0,113.0,113.0,0.0,4250.0,0.0,0.0,1.0,NOG(113)
CHILD syndrome,knowledge_filtered,1,1,1.0,113.0,113.0,113.0,0.0,4265.0,0.0,0.0,1.0,NSDHL(113)
Lysosomal acid lipase deficiency,knowledge_filtered,1,1,1.0,112.0,112.0,112.0,0.0,4296.0,0.0,0.0,1.0,LIPA(112)
Galactosialidosis,knowledge_filtered,1,1,1.0,112.0,112.0,112.0,0.0,4309.0,0.0,0.0,1.0,CTSA(112)
Neuronal ceroid lipofuscinosis 1,knowledge_filtered,1,1,1.0,112.0,112.0,112.0,0.0,4317.0,0.0,0.0,1.0,PPT1(112)
Hereditary spastic paraplegia 11,knowledge_filtered,1,1,1.0,111.0,111.0,111.0,0.0,4323.0,0.0,0.0,1.0,SPG11(111)
Martsolf syndrome,knowledge_filtered,4,4,1.0,110.5,96.0,124.8,0.18880208333333326,4386.5,0.0,0.0,0.75,RAB18(126); RAB3GAP1(122); RAB3GAP2(99); TBC1D20(37)
Char syndrome,knowledge_filtered,1,1,1.0,110.0,110.0,110.0,0.0,4380.0,0.0,0.0,1.0,TFAP2B(110)
Metaphyseal dysplasia,knowledge_filtered,1,1,1.0,110.0,110.0,110.0,0.0,4383.0,0.0,0.0,1.0,SFRP4(110)
Adams-Oliver syndrome,knowledge_filtered,6,6,1.0,109.5,352.1666666666667,913.5,0.6697428616501026,5430.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,NOTCH1(1587); RBPJ(240); DLL4(161); DOCK6(58); ARHGAP31(34)
Distal arthrogryposis type 1,knowledge_filtered,2,2,1.0,109.5,109.5,152.3,0.2442922374429224,5518.5,0.0,0.0,1.0,TPM2(163); MYBPC1(56)
Microcephaly,knowledge_filtered,37,35,0.9459459459459459,109.0,134.71428571428572,272.20000000000016,0.3702711710346917,4418.0,0.0,0.14285714285714285,0.9142857142857143,CDK6(474); PDCD6IP(374); LMNB1(372); TCF4(311); COPB2(214)
UV-sensitive syndrome,knowledge_filtered,3,3,1.0,109.0,139.66666666666666,240.20000000000002,0.37549721559268096,4395.0,0.0,0.3333333333333333,0.6666666666666666,ERCC6(273); ERCC8(109); UVSSA(37)
Branchiootic syndrome,knowledge_filtered,3,3,1.0,109.0,109.66666666666667,171.4,0.3120567375886525,4433.0,0.0,0.0,0.6666666666666666,SIX1(187); EYA1(109); SIX5(33)
Glycogen storage disease III,knowledge_filtered,1,1,1.0,109.0,109.0,109.0,0.0,4422.0,0.0,0.0,1.0,AGL(109)
Developmental and epileptic encephalopathy 13,knowledge_filtered,1,1,1.0,109.0,109.0,109.0,0.0,4407.0,0.0,0.0,1.0,SCN8A(109)
Maple syrup urine disease,knowledge_filtered,5,5,1.0,108.0,102.625,134.7,0.1810292326431181,4458.0,0.0,0.0,1.0,DLD(162); DBT(123); DBT(123); BCKDHA(108); BCKDHA(108)
Amino acid metabolic disorder,knowledge_filtered,5,5,1.0,108.0,92.4,137.0,0.26320346320346316,4447.0,0.0,0.0,0.8,ETFA(151); GCDH(116); ETFB(108); ETFDH(60); SUGCT(27)
Progressive familial heart block,knowledge_filtered,4,4,1.0,108.0,257.5,545.2,0.4733009708737864,4478.0,0.25,0.25,1.0,SCN5A(730); TRPM4(114); GJA5(102); SCN1B(84)
corticosteroid-binding globulin deficiency,knowledge_filtered,1,1,1.0,108.0,108.0,108.0,0.0,4437.0,0.0,0.0,1.0,SERPINA6(108)
Glycoproteinosis,knowledge_filtered,4,4,1.0,107.0,105.5,150.5,0.22274881516587675,4761.5,0.0,0.0,1.0,NEU1(158); MCOLN1(133); GNPTAB(81); GNPTG(50)
Anauxetic dysplasia,knowledge_filtered,2,2,1.0,106.0,106.0,134.8,0.16981132075471694,5031.0,0.0,0.0,1.0,POP1(142); RMRP(70)
"3-methylglutaconic aciduria with cataracts, neurologic involvement and neutropenia",knowledge_filtered,1,1,1.0,106.0,106.0,106.0,0.0,4575.0,0.0,0.0,1.0,CLPB(106)
Leukoencephalopathy with vanishing white matter,knowledge_filtered,5,5,1.0,105.0,105.8,120.6,0.06654064272211713,4593.0,0.0,0.0,1.0,EIF2B5(121); EIF2B4(120); EIF2B1(105); EIF2B3(92); EIF2B2(91)
Torsion dystonia 6,knowledge_filtered,1,1,1.0,105.0,105.0,105.0,0.0,4597.0,0.0,0.0,1.0,THAP1(105)
Choreaacanthocytosis,knowledge_filtered,1,1,1.0,105.0,105.0,105.0,0.0,4605.0,0.0,0.0,1.0,VPS13A(105)
Chronic progressive external ophthalmoplegia,knowledge_filtered,18,16,0.8888888888888888,104.0,144.08333333333334,311.7999999999999,0.3603961827646038,4622.0,0.0,0.25,1.0,OPA1(386); POLG(349); POLG(349); RRM1(225); SLC25A4(224)
"46,XY sex reversal",knowledge_filtered,11,11,1.0,104.0,162.72727272727272,289.0,0.461858811579482,4639.0,0.09090909090909091,0.18181818181818182,0.8181818181818182,SOX9(567); NR5A1(289); MAP3K1(203); SRY(193); NR0B1(167)
Multiple acyl-CoA dehydrogenase deficiency,knowledge_filtered,4,4,1.0,104.0,104.75,138.10000000000002,0.16766109785202854,4642.0,0.0,0.0,1.0,ETFA(151); ETFB(108); AMPD1(100); ETFDH(60)
Mitochondrial DNA depletion syndrome 8a,knowledge_filtered,1,1,1.0,104.0,104.0,104.0,0.0,4622.0,0.0,0.0,1.0,RRM2B(104)
Succinic semialdehyde dehydrogenase deficiency,knowledge_filtered,1,1,1.0,104.0,104.0,104.0,0.0,4670.0,0.0,0.0,1.0,ALDH5A1(104)
Aicardi-Goutieres syndrome,knowledge_filtered,9,8,0.8888888888888888,103.5,193.5,437.0,0.4828811369509044,5481.0,0.0,0.375,0.75,ADAR(516); ADAR(516); SAMHD1(358); SAMHD1(358); IFIH1(350)
Opitz GBBB syndrome,knowledge_filtered,3,3,1.0,103.0,113.66666666666667,129.4,0.06647116324535673,4697.0,0.0,0.0,1.0,MID1(136); ABCB7(103); SPECC1L(102)
DiGeorge syndrome,knowledge_filtered,3,3,1.0,103.0,753.6666666666666,1679.0,0.5861713106295149,4697.0,0.3333333333333333,0.3333333333333333,1.0,COMT(2073); ABCB7(103); TBX1(85)
Glycogen storage disease V,knowledge_filtered,1,1,1.0,103.0,103.0,103.0,0.0,4682.0,0.0,0.0,1.0,PYGM(103)
X-linked sideroblastic anemia with ataxia,knowledge_filtered,1,1,1.0,103.0,103.0,103.0,0.0,4697.0,0.0,0.0,1.0,ABCB7(103)
Chromosome 22q11.2 microduplication syndrome,knowledge_filtered,1,1,1.0,103.0,103.0,103.0,0.0,4697.0,0.0,0.0,1.0,ABCB7(103)
Developmental and epileptic encephalopathy 1,knowledge_filtered,1,1,1.0,103.0,103.0,103.0,0.0,4706.0,0.0,0.0,1.0,ARX(103)
Partington syndrome,knowledge_filtered,1,1,1.0,103.0,103.0,103.0,0.0,4706.0,0.0,0.0,1.0,ARX(103)
hand-foot-genital syndrome,knowledge_filtered,1,1,1.0,103.0,103.0,103.0,0.0,4691.0,0.0,0.0,1.0,HOXA13(103)
Schimke immuno-osseous dysplasia,knowledge_filtered,1,1,1.0,102.0,102.0,102.0,0.0,4727.0,0.0,0.0,1.0,SMARCAL1(102)
Simpson-Golabi-Behmel syndrome type 1,knowledge_filtered,4,4,1.0,101.5,132.75,218.60000000000002,0.2904896421845574,4940.0,0.0,0.25,1.0,GPC3(260); OFD1(122); GPC4(81); PIGA(68)
Microvillus inclusion disease,knowledge_filtered,2,2,1.0,101.5,101.5,110.7,0.05665024630541882,4829.5,0.0,0.0,1.0,MYO5B(113); STX3(90)
Floating-Harbor syndrome,knowledge_filtered,1,1,1.0,101.0,101.0,101.0,0.0,4795.0,0.0,0.0,1.0,SRCAP(101)
Pantothenate kinase-associated neurodegeneration,knowledge_filtered,1,1,1.0,101.0,101.0,101.0,0.0,4791.0,0.0,0.0,1.0,PANK2(101)
X-linked juvenile retinoschisis 1,knowledge_filtered,1,1,1.0,101.0,101.0,101.0,0.0,4811.0,0.0,0.0,1.0,RS1(101)
Bowen-Conradi syndrome,knowledge_filtered,1,1,1.0,101.0,101.0,101.0,0.0,4778.0,0.0,0.0,1.0,EMG1(101)
Neuropathy,knowledge_filtered,138,136,0.9855072463768116,100.0,168.58823529411765,350.0,0.48152656910635855,4855.0,0.04411764705882353,0.23529411764705882,0.8823529411764706,APOA1(1126); LMNA(1073); DNMT1(877); VCP(836); HSPB1(807)
Sick sinus syndrome,knowledge_filtered,3,3,1.0,100.0,306.0,604.0,0.4662309368191721,4865.0,0.3333333333333333,0.3333333333333333,1.0,SCN5A(730); HCN4(100); MYH6(88)
Neurodegenerative disease,knowledge_filtered,438,429,0.9794520547945206,99.0,203.3030303030303,382.79999999999995,0.5914290944273631,4895.0,0.0675990675990676,0.23776223776223776,0.8251748251748252,APOE(5224); APP(3187); AR(2708); SNCA(2250); MAPT(2219)
Osteogenesis imperfecta,knowledge_filtered,27,27,1.0,99.0,188.11363636363637,388.0,0.48867343240304456,4891.0,0.045454545454545456,0.36363636363636365,0.8863636363636364,COL1A1(856); COL1A1(856); COL1A2(405); COL1A2(405); SPARC(388)
Glycogen storage disease,knowledge_filtered,22,21,0.9545454545454546,99.0,132.28571428571428,277.0,0.4030306146936816,4911.0,0.0,0.14285714285714285,0.9523809523809523,LDHA(515); ALDOA(333); LAMP2(277); GAA(207); PFKM(166)
Achondrogenesis,knowledge_filtered,3,3,1.0,99.0,187.33333333333334,324.6,0.35468564650059314,4882.0,0.0,0.3333333333333333,1.0,COL2A1(381); TRIP11(99); SLC26A2(82)
Smith-Magenis syndrome,knowledge_filtered,1,1,1.0,99.0,99.0,99.0,0.0,4880.0,0.0,0.0,1.0,RAI1(99)
Potocki-Lupski syndrome,knowledge_filtered,1,1,1.0,99.0,99.0,99.0,0.0,4880.0,0.0,0.0,1.0,RAI1(99)
Netherton syndrome,knowledge_filtered,1,1,1.0,99.0,99.0,99.0,0.0,4901.0,0.0,0.0,1.0,SPINK5(99)
Centronuclear myopathy X-linked,knowledge_filtered,1,1,1.0,99.0,99.0,99.0,0.0,4884.0,0.0,0.0,1.0,MTM1(99)
